Gene.symbol	Gene.ID	adj.P.Val	logFC
EIF3G	8666	5.45206439822019e-08	-0.725468129284668
ADAM12	8038	5.54678352306401e-08	-0.984073832134034
BPI	671	5.6012760325187e-08	2.42811545684204
		5.63454580856055e-08	2.4176738253504
ZNF781	163115	5.70956283026216e-08	-1.11630723994124
DNHD1	144132	5.81493164842364e-08	-1.2608556248764
SMIM24	284422	5.84226830504856e-08	1.25775131502971
LRP1	4035	5.84226830504856e-08	1.73979282916552
RAB29	8934	5.93825472833093e-08	-1.66066657333119
IL23A	51561	5.94754043247015e-08	-1.52082981138254
ADAMTSL4	54507	6.07912684861726e-08	1.1548436822786
TIGD1	200765	6.08355152070347e-08	-1.03680218562088
GLIPR1L2	144321	6.12066318209411e-08	-0.817329880503479
PKIA	5569	6.14464229559413e-08	-2.32909451220086
MCOLN3	55283	6.14512081166796e-08	-1.11849721085899
LIME1	54923	6.18159880470533e-08	-1.03755776565057
		6.19654864955301e-08	-0.762899489300576
GLCCI1	113263	6.19654864955301e-08	-1.65322611558982
LYL1	4066	6.21168956153739e-08	1.19153018982904
SLC9B1	150159	6.22401363523999e-08	-1.05999919407276
DPP3	10072	6.25600910740194e-08	1.12686271281249
		6.25600910740194e-08	-1.26305805334314
RNF130	55819	6.25600910740194e-08	2.88100031005239
FRRS1	391059	6.3075547622202e-08	2.9646270596192
SLC26A8	116369	6.32298132298241e-08	1.15418814207289
UHRF1BP1	54887	6.35209391446986e-08	1.02738776092097
LOC100131508	100131508	6.43710513815216e-08	0.779918888358555
TMEM17	200728	6.49108118452857e-08	1.33178871111733
TSPAN14	81619	6.49108118452857e-08	-1.59846788185419
ARHGEF18	23370	6.52421715486853e-08	-1.2478219358976
SMAD2	4087	6.5330383533024e-08	-1.34387856665944
NSUN5P2///NSUN5P1///NSUN5	260294///155400///55695	6.5696861494762e-08	-1.34858028209893
SLC7A6OS	84138	6.586480228407e-08	-0.682717363560736
S100A12	6283	6.60187689289099e-08	2.12424499434015
SULT1C4	27233	6.69019906134189e-08	1.07080223630741
KIF20A	10112	6.7726448957241e-08	2.37489780011464
PRELID2	153768	6.77632280604109e-08	2.42267523687953
EIF3K	27335	6.78988192984671e-08	-0.841908135105495
BACH2	60468	6.79626105747099e-08	-3.11442307884062
		6.83793496931501e-08	-1.11015944238239
KCNA3	3738	6.87431663591596e-08	-3.15171033808285
CEACAM4	1089	6.95169373868452e-08	0.874838635479383
PAK1	5058	6.95169373868452e-08	1.94559830796146
IGSF10	285313	6.99539626921226e-08	3.33191349927509
TSPYL2	64061	7.08459696742874e-08	-1.39640572461671
GIMAP2	26157	7.08547522048186e-08	-2.332568197687
GRAMD4	23151	7.09986503982111e-08	1.61297439503012
ANKRD13C	81573	7.18774799675204e-08	-0.85223974325761
MAPK14	1432	7.36564888963465e-08	0.971135396921889
GCSAML	148823	7.42781308258166e-08	3.30517234063955
JAK1	3716	7.49726329973253e-08	-1.27299092743185
SLC39A13	91252	7.52061583676199e-08	-1.11587368183335
HSPA1L	3305	7.52692610748455e-08	-1.40220980905914
ZNF14	7561	7.53118329268133e-08	-1.54090742170145
PDE7B	27115	7.56700084296817e-08	1.18533680365897
CYTH1	9267	7.57801218398543e-08	-1.7248213062325
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	100506759///389538///219445///92196///26648///26628///10821///10819	7.59270806644474e-08	-1.20542938350755
LOC100129884///LOC100129884	100129884///100129884	7.60521958957294e-08	-1.06424243486125
CYFIP2	26999	7.61486762011657e-08	-2.38649939949934
RASSF5	83593	7.65734985948367e-08	-1.39154348388393
KCTD20	222658	7.69511049734841e-08	0.852904609972781
		7.74968146605634e-08	2.61187985633391
FOSB	2354	7.76263366969486e-08	3.0917505164022
LRFN3	79414	7.76901830899565e-08	-1.19473174398743
GCA	25801	7.87486192460257e-08	2.60344937145995
SCML1	6322	7.9425984994541e-08	-2.66251305397103
EML5	161436	8.0451519783491e-08	-1.92389343552772
MPHOSPH8	54737	8.0451519783491e-08	-1.18513259889038
		8.05995730092138e-08	-1.76773124729838
SMS	6611	8.07776463394625e-08	1.28453190230802
BEX5	340542	8.13773751566536e-08	-1.32817790357038
LOC100131510	100131510	8.16003208751597e-08	-1.40907827158787
CDCA4	55038	8.36144884580622e-08	1.16031284811455
SUSD1	64420	8.58772050693265e-08	1.74943663587426
ASB7	140460	8.70042433045761e-08	-0.76181432026954
SYTL3	94120	8.7574583261718e-08	-1.86627634129141
ZBTB11	27107	8.81204181931658e-08	-0.694041073870725
SLC4A1	6521	8.82488667189514e-08	2.95904068235957
EAF2	55840	8.82488667189514e-08	2.40775893715157
		8.90740859505676e-08	3.10599021231176
		8.91644761024333e-08	-1.31881329065994
UVRAG	7405	8.94222420714253e-08	0.922716271564461
SLAMF7	57823	9.01228365364736e-08	-1.96471199291062
LILRB2	10288	9.1484703831811e-08	2.05252496907115
KRTAP12-3	386683	9.20621673529183e-08	-1.07792317470874
GRINA	2907	9.2083433947652e-08	0.996047500819332
TUBA1C	84790	9.21553011113456e-08	1.57792116611901
LAT2	7462	9.26088584134115e-08	3.12004395894052
CKAP2L	150468	9.38379375106638e-08	1.94561821200817
NFAM1	150372	9.38379375106638e-08	1.08890304853447
SGPP1	81537	9.52574588628028e-08	-1.28555233896818
LOC100131826	100131826	9.63257230810507e-08	1.94068415583461
		9.6704906298542e-08	2.68822281981249
KAT6A	7994	9.76970543194435e-08	-0.987444119437974
DOCK4	9732	9.83089682032452e-08	1.16615643500972
C15orf39	56905	9.89001199608306e-08	1.14961802016283
FASLG	356	9.94025415946887e-08	-0.801309478703356
FAR1	84188	1.00511728506904e-07	1.3116847222035
C3AR1	719	1.00543439422329e-07	2.58245620431159
TRIM32	22954	1.00983797673346e-07	-1.85288048681637
SHISA5	51246	1.01535296754789e-07	-1.15848469190015
G6PC3	92579	1.01670157708451e-07	1.12013614412343
AIF1	199	1.0304046660149e-07	2.5183147038067
MAP3K12	7786	1.0304046660149e-07	-1.08444973425081
TNRC6B	23112	1.04035122456389e-07	-0.909199689667617
PRKCA	5578	1.04035122456389e-07	-2.62564960544657
CHP1	11261	1.05609482150049e-07	1.11874223866407
RAB44	401258	1.05813085920862e-07	2.21310375222772
TBC1D17	79735	1.05853400972379e-07	-0.825020648985023
PRDX3	10935	1.06365282386754e-07	1.65207113472171
HIST1H2BJ	8970	1.08327554684767e-07	2.10182845515799
		1.08825145997089e-07	1.03193290108859
DZIP3	9666	1.09090715189084e-07	-1.54938158752055
TXN	7295	1.09860887067415e-07	2.28726233114814
RAB7B	338382	1.09873196053816e-07	0.91265611932902
CARD6	84674	1.1222922029428e-07	1.56869068539107
ARRDC1-AS1	85026	1.14411912113947e-07	-1.07095055582814
SLC22A15	55356	1.15718454845319e-07	2.97967532215963
WDR7	23335	1.1637083071973e-07	-1.00392309372001
RHOB	388	1.17125532781865e-07	2.32901712706946
C9orf66	157983	1.17189227511348e-07	0.782723451985565
SIGLEC10	89790	1.19054020805525e-07	1.46824321016693
MAP3K4	4216	1.19309498047806e-07	-0.855350107515522
TRAT1	50852	1.19743195763036e-07	-5.2092281330841
GOSR2	9570	1.20899046467554e-07	-0.700302839822137
ANKEF1	63926	1.21877463552893e-07	-1.36116005179049
NT5C2///NT5C2	22978///22978	1.21948771067369e-07	0.990074761451019
CXCL16	58191	1.23085062357308e-07	1.97369277797985
SLC25A42	284439	1.23267570634097e-07	-0.85063482602644
IGF2R	3482	1.23387284296272e-07	-1.61395655684658
		1.23462011885319e-07	2.33267452267958
FAM231A///FAM231D///LOC388692	729574///644634///388692	1.24244892666645e-07	-1.650523226239
		1.24603879427289e-07	-1.04054748949316
CTNNA1	1495	1.25847532449614e-07	2.80882461695396
CEP85L	387119	1.276930711983e-07	-2.65260278884872
		1.28054951869664e-07	1.89594618381152
FAM218A	152756	1.2903267350739e-07	-1.17087060507124
OR1F2P	26184	1.2948605821865e-07	-1.34309252165652
UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J	100134938///548644///246721///84820///5439	1.29629691860323e-07	-0.922606131137337
ASF1B	55723	1.29961276954284e-07	1.69521062871774
CD48	962	1.30456034113885e-07	-3.39055345134998
DNM1L	10059	1.30785216661144e-07	0.803283590548088
PRR5-ARHGAP8///PRR5///ARHGAP8	553158///55615///23779	1.31431428820785e-07	-1.10061600631238
RFC3	5983	1.31968848122531e-07	1.63055536120057
NRF1	4899	1.32456134994446e-07	-0.554618523135638
TRDMT1	1787	1.32917373791267e-07	-1.06862278699242
SNORD109B///SNORD109A	338429///338428	1.32917373791267e-07	-2.31770481257087
MFSD7	84179	1.32976920396475e-07	0.805986190917178
SP4	6671	1.33225953881567e-07	-1.41307078437866
CACNB4	785	1.35040713827436e-07	1.84981992636921
CDC42SE1	56882	1.39304589283893e-07	-1.35087512881101
PPM1F	9647	1.40061303541795e-07	1.21694643235798
HIST2H2AB///HIST2H2AB	317772///317772	1.41028480924486e-07	1.38333302403843
TICRR	90381	1.420258715344e-07	1.82762685557367
WDFY2	115825	1.42151392631117e-07	1.11474711908768
INGX	27160	1.42735306560349e-07	-0.95502702286435
PRKAG1	5571	1.43317940072815e-07	1.07822923217141
AHCY	191	1.43384006927888e-07	1.36207589673327
FAM72A///FAM72D///FAM72B	729533///728833///653820	1.44538824850358e-07	2.58029100406565
HLA-F///HLA-B	3134///3106	1.45934249627498e-07	-2.9680431678172
		1.46711785108339e-07	0.944298728373628
PER3	8863	1.46711785108339e-07	-1.21720847264043
SESTD1	91404	1.49667994298434e-07	2.20631669423296
		1.49743030370522e-07	-1.01053010539914
ACADSB	36	1.52379081270793e-07	-1.2704906047272
RNPEP	6051	1.5359374565607e-07	1.07572426223279
HOXB5	3215	1.5359691245735e-07	1.20313741362447
EDRF1	26098	1.53655105206165e-07	-0.694975166246896
CLSPN	63967	1.54599405501418e-07	1.95952709449028
KIFC1	3833	1.56218309352583e-07	1.88083499449203
HBD	3045	1.58006234461784e-07	3.30188787926282
LMO7	4008	1.59484869001054e-07	-1.67210419657414
PARPBP	55010	1.61716550252918e-07	1.59745218634201
LOC646513	646513	1.64692265374969e-07	-0.98536032376779
JUP	3728	1.67283831798891e-07	3.01243414474598
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	1.68471608272928e-07	-1.07208276272203
		1.70410373289002e-07	-1.19284667188856
RFC2	5982	1.70906687727667e-07	1.19389726743402
SNORA74A	26821	1.7111273189227e-07	1.53215458564334
		1.7111273189227e-07	1.83498552788569
NLN	57486	1.73022670625687e-07	1.70456662365874
IGFLR1	79713	1.7341758712796e-07	-0.997702564041649
		1.74255345652473e-07	-1.10910668528248
TP53RK	112858	1.75319094231508e-07	-1.35662720928203
LPAR1	1902	1.75664751793931e-07	1.4671134856219
CLIP2	7461	1.76893215373784e-07	1.91749311323888
ISCU	23479	1.76917442681336e-07	-0.920524606059928
FAM92A1	137392	1.78367365730035e-07	1.2811661429022
MRFAP1L1	114932	1.78530053290778e-07	-1.58308597680832
CAPNS1	826	1.78726208593237e-07	0.810345096670801
EIF5AL1///EIF5A	143244///1984	1.80122690497713e-07	1.17326972836947
ATAD2	29028	1.81468588468237e-07	1.28131103030322
S1PR4	8698	1.82938283173714e-07	-1.96552088496298
HLA-DRA///HLA-DQA1	3122///3117	1.84610643312524e-07	3.57414441229004
LOC100130744	100130744	1.86664031482798e-07	-1.24301779400108
DIEXF	27042	1.87556832654253e-07	-1.02946055711716
RNF144B	255488	1.89371180063344e-07	2.10669748904852
LILRA5	353514	1.89522423378048e-07	1.44868811133184
		1.89714792250001e-07	-3.02821248943502
B3GNTL1	146712	1.91426396939242e-07	1.14897947807111
CABLES1	91768	1.91830416408854e-07	2.22171250821262
SGO1	151648	1.93873344843285e-07	1.7343339982926
ATG3	64422	1.94213514812254e-07	0.70968394529508
GABPB2	126626	1.95110696698676e-07	-1.13075997488151
CDK1	983	1.95110696698676e-07	2.23334824510211
FGL2	10875	1.95110696698676e-07	2.52718847139083
PIEZO2	63895	1.95110696698676e-07	1.99728752087268
RELL2	285613	1.95696669175391e-07	-1.01876549774495
PDLIM7	9260	1.95839274975224e-07	1.13975959914448
ADPRH	141	1.98824168949465e-07	1.0398722975104
CRY1	1407	1.98936839520618e-07	-1.17316919850102
VRK3	51231	1.9923563295586e-07	-0.671800323449507
IKZF1	10320	2.00371590670583e-07	-1.618189597262
SERGEF	26297	2.03908020962498e-07	-1.1366062567047
SULF2	55959	2.039090900638e-07	1.9207879212544
GLB1	2720	2.04438552599408e-07	1.29817879049679
ZNF550	162972	2.05359937483704e-07	-1.07028047733779
AMOTL1	154810	2.0865596507391e-07	1.93153127674229
HERPUD2	64224	2.09362737428522e-07	-1.40041421244179
TMCO6	55374	2.09788169673091e-07	-0.892648333174757
RNF217	154214	2.11417949915375e-07	2.08119407054282
TNRC6A	27327	2.14876061216396e-07	-0.971365365397459
HIP1	3092	2.14876061216396e-07	1.63750439523291
TMEM134	80194	2.16412856589111e-07	-0.753704560225221
CCNB1	891	2.16447734323708e-07	2.70422838205829
HCG27	253018	2.20253878416199e-07	-1.47486925067451
		2.20746816810175e-07	1.52838143225548
C12orf65	91574	2.26740958210791e-07	-1.09911259090882
WDFY3	23001	2.26995436592197e-07	2.86334359974358
ANKRD44	91526	2.28633009071291e-07	-2.10649656029364
IGKC	3514	2.30850594637374e-07	3.65639125847012
RHOH	399	2.31571945508976e-07	-3.05757447643125
GLTSCR2	29997	2.36360788348941e-07	-0.898613831755764
IPP	3652	2.36653608211299e-07	-1.8832588891839
SNORD52	26797	2.37871151341054e-07	1.58822943147303
EPC2	26122	2.41550128330157e-07	-1.29491823284848
		2.43313476669428e-07	-1.35774349526078
FYB	2533	2.44320956875489e-07	-2.39181286665167
PARD6B	84612	2.47077626711768e-07	-1.46521557527837
CCNL2	81669	2.5092563767669e-07	-0.765313960306262
GNG2	54331	2.5114963749762e-07	-1.12620167238204
ATP6V0B	533	2.52916119861136e-07	1.3828463661217
SPNS3	201305	2.53566231557022e-07	2.45747884180352
PGM2	55276	2.54961164243804e-07	0.93259817788462
LMNB1	4001	2.56004097432008e-07	2.02322728830525
PDIA3P1///PDIA3	171423///2923	2.5665181580598e-07	2.07648773062277
		2.56768200911482e-07	1.22899314035473
ARSK	153642	2.57177072166671e-07	-1.42679316888999
COPA	1314	2.5741708192755e-07	0.547896282413911
SDC4///ROS1	6385///6098	2.5798538019467e-07	1.63764632915099
SERPINB10	5273	2.58557339532384e-07	2.91949547321954
1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100506173///100132285///553128///115653///57292///3813///3812///3811///3810///3809///3808///3806///3805///3804///3803///3802///3813///3812///3811///3810///3808///3802	2.61005277735121e-07	-1.68324138342698
ZNF37BP	100129482	2.64953941724496e-07	-0.888844275753937
OBSL1	23363	2.65625419848006e-07	1.08777711741977
SORD	6652	2.67133934144909e-07	2.24291159766124
		2.67678569867359e-07	1.18835898890396
SNCA	6622	2.7200512775046e-07	3.19481351845824
		2.72843879541329e-07	1.7826452997214
BMP2K	55589	2.73316032111451e-07	1.65791887572223
LOC100131581	100131581	2.73398485318708e-07	-1.63779657769327
CD3E	916	2.73636266746135e-07	-4.67057557355062
EIF4EBP1	1978	2.73838306882881e-07	1.22121738615743
		2.73838306882881e-07	-1.99600766872176
BBS2	583	2.74339550396673e-07	-1.32956476042279
		2.75469261047701e-07	-1.7211809443276
PLAU	5328	2.7627025979813e-07	1.88515368101702
MXD1	4084	2.78748850386028e-07	1.75244925571224
RNF167	26001	2.7998901845529e-07	-0.902597153714263
SPINK2	6691	2.81058559633688e-07	2.28399507401087
BCKDK	10295	2.82785934976878e-07	0.978373838306259
RXFP1	59350	2.8346260488113e-07	2.36862634561353
CBX2	84733	2.83652301498278e-07	1.05866076596003
CXCL3	2921	2.84209289897437e-07	1.32968539204096
ZEB2	9839	2.84491156451065e-07	3.39100060327628
		2.87687769427841e-07	1.46858962732452
SYDE2	84144	2.89592779818715e-07	-1.69672794094543
		2.93760318521034e-07	1.76608109797138
IGSF8	93185	2.93760318521034e-07	-1.11115626059327
LMNA	4000	2.95176334740914e-07	1.69090024826365
ARL10	285598	2.9738506781152e-07	-1.04942179686622
CAMKK2	10645	2.97535167178656e-07	1.03255914838454
		3.00542542689263e-07	-1.28987117006348
RBSN	64145	3.02968585831271e-07	-0.956471503398413
SCARNA5	677775	3.03852107042012e-07	-1.78545487770368
HIST1H2AC	8334	3.07883551515385e-07	2.47698870652887
CBLB	868	3.12878041729416e-07	-1.93584497821806
FAM223A///FAM223B	100132967///286967	3.12878041729416e-07	-0.859822382870953
SLC35E2	9906	3.13774500769196e-07	-0.916972326816861
BBS9	27241	3.14610150507763e-07	-1.33773047338809
		3.15266801331563e-07	2.04437481612531
CRYGS///CRYGS	1427///1427	3.17477395696166e-07	-1.00341767973861
TMEM128	85013	3.17726325973735e-07	-0.920956256046328
ARPC3	10094	3.24130189535552e-07	1.39541120814965
		3.25117048939013e-07	1.46760671563735
CAPNS2	84290	3.27749463870062e-07	1.24736321512828
EGR2	1959	3.28982457340083e-07	1.86348287953622
CYP4V2	285440	3.29891166569188e-07	-2.14622781750636
DEDD2	162989	3.31937599383842e-07	-1.02070430510092
MAP3K14	9020	3.33059144607966e-07	-0.792642224926738
XPA	7507	3.36707650560461e-07	-0.83558641713906
SLAIN1	122060	3.37780207024134e-07	-3.01526023138404
LAP3	51056	3.44915018353923e-07	1.05056562411717
AP3M2	10947	3.45039325372118e-07	-1.81337069881983
		3.45039325372118e-07	1.20757235090275
ABHD5	51099	3.468507187681e-07	1.55949458652695
		3.48137791578037e-07	-1.6037937343123
ZG16B	124220	3.48445096651021e-07	1.10402977347038
PSAP	5660	3.5226694404823e-07	1.45763867910938
CALR	811	3.5226694404823e-07	1.06649549803559
LRP5	4041	3.52270801064054e-07	1.28421090007833
		3.52270801064054e-07	-0.756771141669299
TMEM44	93109	3.57259839637588e-07	0.904823640070905
GLB1L	79411	3.58456617745608e-07	1.03326248597027
ZNF394	84124	3.58945117610411e-07	-1.22492116978255
CD7	924	3.64380069473127e-07	-1.56925486264116
KIAA0895L	653319	3.65967423089125e-07	0.871046705468217
KLRC4-KLRK1///KLRK1	100528032///22914	3.66872282256818e-07	-4.70402433453551
NPAS2	4862	3.67295186275456e-07	-1.75967932677729
GDPD5	81544	3.68284392341364e-07	-1.00331331685393
RIT1	6016	3.68594137055643e-07	1.29922301156408
BCDIN3D	144233	3.69455388956242e-07	-1.1838084921647
AKT3	10000	3.70005740201932e-07	-3.23276508813956
FCGR1CP///FCGR1B///FCGR1A	100132417///2210///2209	3.7216317613467e-07	2.44061031643839
C2orf40	84417	3.72515775929998e-07	-1.01867859981115
DGKH	160851	3.728457706563e-07	-1.94455658684434
HEBP1	50865	3.77359996809541e-07	1.27338810716203
IL10RA	3587	3.77663275786633e-07	-2.46476264259444
CENPW	387103	3.77663275786633e-07	1.86310261378703
BCL2	596	3.77663275786633e-07	-1.61916462671672
IMPA2	3613	3.7820844463767e-07	2.24870746794522
P2RY1	5028	3.79246516552796e-07	1.64303527195636
FAH	2184	3.79246516552796e-07	2.07545796603883
MATN1-AS1	100129196	3.79246516552796e-07	-0.858593823795374
CSTA	1475	3.81061817885858e-07	2.53376982125009
SLC6A16	28968	3.84441511662406e-07	-1.32015949293304
SLC1A4	6509	3.84441511662406e-07	1.67982652163704
LRRFIP2	9209	3.85602076020982e-07	0.982251161573649
RGL4	266747	3.86404009272429e-07	-0.606931785466185
HELLS	3070	3.89453116355984e-07	1.6479965469307
PHLPP1	23239	3.90726367990842e-07	1.57783987031526
MAST3	23031	3.94560413742565e-07	-1.08223419804964
ARNTL2	56938	4.11506453834684e-07	2.11150515285006
PXYLP1	92370	4.1389181847669e-07	-2.39060040288674
ENTPD4	9583	4.15028200592536e-07	-1.23514471299564
CHIC1	53344	4.15050544592754e-07	-1.32123638509704
FBXL16	146330	4.1649469128695e-07	-0.761219647059227
OR2A9P///OR2A20P	441295///401428	4.19111897279936e-07	-2.14337061659227
TPP1	1200	4.19759532201227e-07	1.34692549905589
SNORD94	692225	4.19759532201227e-07	-1.37606814452285
FRMPD3	84443	4.24276578429342e-07	-0.860845999848297
RAB3D	9545	4.26306136037562e-07	1.26408395508363
MTO1	25821	4.26442081576306e-07	-1.12983622782311
AKAP11	11215	4.27597613267499e-07	-0.834633909574864
		4.28903884308372e-07	-1.47669381040011
PTBP2	58155	4.28903884308372e-07	1.14616026800718
EFCAB2	84288	4.29817223099816e-07	1.93117083373597
TRIM45	80263	4.30580273638083e-07	1.0195377561011
MS4A3	932	4.30580273638083e-07	3.19782929410173
		4.31021740130571e-07	-0.776697597939262
DENND5B	160518	4.3261112026166e-07	1.75209174689198
SPECC1L-ADORA2A///ADORA2A	101730217///135	4.32863791284425e-07	-1.18053843598725
SNORD116-1	100033413	4.34178153154979e-07	-3.47767930361692
ARL4C	10123	4.36098071267644e-07	-3.28103739546358
TSPAN4	7106	4.367886729738e-07	1.34219554919404
MBOAT2	129642	4.38476773361632e-07	2.78962889171027
TEX2	55852	4.40027603618883e-07	1.04717931541805
		4.40965949339174e-07	2.14849044805182
YIPF5	81555	4.43022515080535e-07	-0.863171073513417
SNORD104	692227	4.47417932954594e-07	-1.35157450834333
CANX	821	4.47417932954594e-07	0.731831330394373
TMEM150B	284417	4.49162506109833e-07	1.03105843555262
SUSD4	55061	4.60955962928519e-07	-1.60857862818201
MARC1	64757	4.61179838664644e-07	1.65535709917776
MORC4	79710	4.66828835923247e-07	-0.996215624234254
HMGB2	3148	4.67438569275111e-07	1.46861463693246
