Gene.symbol	Gene.ID	adj.P.Val	logFC
FOLR2	2350	0.499331818294933	0.644663478359966
GUCA1A	2978	0.499331818294933	-0.305728893669444
		0.499331818294933	-0.597601884359802
ZNF705A	440077	0.499331818294933	-0.365599492333334
REM2	161253	0.499331818294933	0.484328798299022
CT55	54967	0.499368099258581	-0.819025487612418
		0.499433892127955	-0.849901729794445
ADGRD2	347088	0.499433892127955	0.300899349237906
TCIRG1	10312	0.499444080407471	0.701897271036436
NAT1	9	0.499461571577007	0.409062755597875
PPP1R3E///HOMEZ	90673///57594	0.499461571577007	-0.449349183234805
		0.499461571577007	0.616273839859314
		0.499461571577007	-0.497691358414867
MAGEC3	139081	0.499461571577007	0.347406367125981
		0.499461571577007	0.456928788601306
C10orf35	219738	0.499574135978527	-0.431864261764543
CWC27	10283	0.499574135978527	0.38421387796438
WDR43	23160	0.499574135978527	0.452348310320586
AMZ1	155185	0.499654789176495	-0.24566633161062
GOLGA4	2803	0.499654789176495	0.450819210324839
NOL8	55035	0.499654789176495	-0.392408121056534
TXNDC2	84203	0.499710160504579	-0.346627359805884
ING2	3622	0.499710160504579	-0.564953975501306
		0.499720499872999	-0.257072456390358
C1GALT1	56913	0.499782085023424	0.995676749960946
KIN	22944	0.499950594934383	-0.481016825782679
PLEKHG7	440107	0.500110197939733	0.352947043390524
OR51B6	390058	0.500110197939733	0.310627669915522
		0.500110197939733	0.409243218656536
		0.500110197939733	-0.49267274119853
BPIFB1	92747	0.500324765871166	-0.255534850957841
LINC01296	642477	0.500551302849134	0.886583661700489
HELLS	3070	0.500663901515683	-0.744903215657189
HNRNPCL1///HNRNPC	343069///3183	0.500672509819665	0.428904919341175
		0.50082332544625	0.35341150955098
EYA3	2140	0.500835195746684	0.508512523365687
OR10G4	390264	0.500857742427638	-0.494749239547058
GHDC	84514	0.500939045545872	0.366363467889705
		0.500979795082871	1.32870294024575
		0.500979795082871	0.443899850035131
TDRD5	163589	0.500979795082871	0.252189081537582
		0.50105526351536	-0.543482499133823
OR2A14	135941	0.50105526351536	-0.449802139092158
UBE2O	63893	0.50105526351536	0.419557249371243
MORC3	23515	0.50105526351536	0.418829926161602
TMEM261///TMEM261	90871///90871	0.50105526351536	0.793877653816505
LOC107984066///LOC100996643///LOC100133920///LOC286297///MTHFD1L	107984066///100996643///100133920///286297///25902	0.50105526351536	0.568433705762582
		0.50105526351536	-0.498581248680066
PMF1-BGLAP///BGLAP	100527963///632	0.50105526351536	0.325074037847547
		0.50105526351536	-0.20120433827549
MAP3K11	4296	0.50105526351536	0.425193090654739
		0.50105526351536	0.3522359066134
MAPT-AS1	100128977	0.50105526351536	-0.434440856006534
C7orf76	401388	0.50105526351536	-0.270869885799836
		0.50105526351536	0.394609281820588
GALNT14	79623	0.50105526351536	1.10360336624199
CHD3	1107	0.50105526351536	-0.487742226200654
POLE4	56655	0.50105526351536	0.585271153341991
		0.50105526351536	-0.52421621745915
MUS81	80198	0.501113240919825	-0.513059817678924
HPRT1	3251	0.501113240919825	-0.509781586237256
SLC35G2	80723	0.501113240919825	-0.521776684538562
RIN3	79890	0.501113240919825	0.657956902846242
		0.501195241428845	-0.529447502095261
CYP1A1	1543	0.501345562522451	-0.365542694982026
LPEQ6126	100128818	0.501374667389901	-0.31427981669902
SMAP1	60682	0.501374667389901	0.412113200339867
		0.501379918192532	0.624075963022875
ELP4	26610	0.501379918192532	0.548126181296569
		0.501445447317066	-0.209388722768137
IKBIP	121457	0.501508168395971	0.671644563304903
ANKRD61	100310846	0.50203809728028	0.344414449679577
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	730755///728279///85294///81872	0.502078648301918	-0.219556693738236
		0.502159885679308	-0.683188746619119
OTULIN	90268	0.502159885679308	0.323758623430556
CRLF3	51379	0.502159885679308	-0.644664198192487
		0.502159885679308	0.213478744673204
		0.502159885679308	-1.33212014182026
TSTD1///F11R	100131187///50848	0.502159885679308	-0.499186636439216
INTS5	80789	0.50220112957042	-0.401170692275161
FES	2242	0.502208576598318	0.712637119991833
		0.502505952787316	0.500719916539379
		0.502517872011761	-0.60096803288039
BPIFA1	51297	0.502517872011761	0.320668899358334
FUT8	2530	0.502517872011761	-0.728867731907354
RPAP1	26015	0.502546239032253	0.336370977735784
GON4L	54856	0.502546239032253	-0.304200689519444
CPA3	1359	0.502546239032253	-1.19693651932909
		0.50255877407175	-0.453185692156373
		0.502698619849537	-0.258097671206698
		0.502698619849537	-1.03734391401895
PKNOX2	63876	0.502698619849537	0.262317172091015
		0.502808900337945	-0.504780962887254
ELOVL2-AS1	100506409	0.502830524765838	0.323267977689705
DDX21	9188	0.502919089301404	0.726298682993793
RTTN	25914	0.502921695913522	-0.44824247432843
		0.502935173822914	-0.900186868251471
LANCL2	55915	0.502935173822914	0.456494624547712
CYP26A1	1592	0.502935173822914	-0.371049121042646
		0.502935173822914	0.373435414227451
DUSP19	142679	0.50295569281938	-0.723872305681045
		0.502973255425624	0.476831015556863
IFNA2	3440	0.502981099465783	-0.285541030921732
POLE2	5427	0.503066718070452	0.704660240425328
SEL1L	6400	0.503133578307311	0.477375646228918
SNORA70D	100379141	0.503270386682049	-0.358901177833333
ZNF436	80818	0.503276259008371	-0.427581984099509
CEP89	84902	0.503399782054922	-0.406028723174184
		0.503399782054922	0.420436379650655
		0.503399782054922	-0.510552011461111
CYP4F30P///CYP4F62P///FAR2P1	100132708///646802///440905	0.503399782054922	-0.550873665283497
CIRBP	1153	0.503399782054922	-0.589875644231375
		0.503399782054922	-0.806644152649675
PRRX2	51450	0.503399782054922	0.281646967907355
ZNF230	7773	0.503399782054922	0.67089868200719
ABHD3	171586	0.503399782054922	-0.759885848003105
YIF1A	10897	0.503399782054922	0.454283602272874
ANKRD53	79998	0.503401242020058	0.332607355409804
A4GALT	53947	0.503401242020058	0.393239055471734
HNRNPA0	10949	0.503401242020058	-0.528616316417484
LUZP1	7798	0.503401242020058	0.494845462168955
TDRD7	23424	0.503422357452065	0.707995535259477
		0.503422357452065	-0.459445900672713
		0.503422357452065	-0.661206680499019
LOC654780	654780	0.503422357452065	-0.429093652733497
		0.503422357452065	-0.468606639939869
FDX1L	112812	0.503422357452065	-0.40382754687451
		0.503422357452065	-0.360998479631046
		0.503422357452065	0.413209663780068
C5orf42	65250	0.503422357452065	-0.83535242165572
		0.503422357452065	-0.62340895929134
NDUFA4	4697	0.503422357452065	-1.02800653680262
		0.503595556795392	0.723425827070426
MCEE	84693	0.503668646303717	-0.639767648067322
NPAT	4863	0.503675138136011	-0.492720758345098
AMIGO3	386724	0.50382293349813	0.507329070716177
		0.50382293349813	-0.215561938231536
		0.50382293349813	0.209309183971242
C14orf93	60686	0.50382293349813	-0.42994574050964
OR4F15	390649	0.50382293349813	-0.228924858402451
RPL36AL	6166	0.50382293349813	-0.759657689304575
DEFB106B///DEFB106A	503841///245909	0.50382293349813	-0.247038903085785
MRPL22	29093	0.50382293349813	0.70647563275964
PLGRKT	55848	0.50382293349813	0.579223435409641
		0.50391182436245	-0.140337738333007
GCSHP3///LOC729080///LOC641746///GCSH	100329109///729080///641746///2653	0.50391182436245	0.620604521836276
PRSS50	29122	0.50391182436245	-0.534881466320587
MIR509-3///MIR509-2///MIR509-1	100126337///100126301///574514	0.503933488967759	0.196613389752778
ARL17B///ARL17A///NBR2///NBR2	100506084///51326///10230///10230	0.504026157640034	-0.636286955714379
		0.504038053632204	-0.360900988903268
HIST1H2AG	8969	0.504038053632204	-0.692885863725818
		0.504038053632204	-0.229367216543465
		0.504038053632204	-0.698511899407025
		0.50404002301881	0.347366711739543
OR2G2	81470	0.504074963772218	-0.42060361340915
ANGPT1	284	0.504074963772218	-1.03729929576291
CSAD	51380	0.504074963772218	-0.451043121326306
FILIP1	27145	0.504074963772218	0.293760324421569
		0.50417651543569	0.717495625174347
MTA3	57504	0.50417651543569	0.892182925864542
LECT2	3950	0.50417651543569	0.270091909200653
S1PR5	53637	0.504227560283401	0.302458638711274
		0.504227560283401	-0.219884568384478
GLE1	2733	0.504227560283401	0.40024358742353
		0.504227560283401	-0.921625719659803
IKZF1	10320	0.504227560283401	0.708132980286441
		0.504227560283401	0.361243194111272
		0.504227560283401	-0.301701262105228
ST5	6764	0.504227560283401	0.515972812957027
		0.504227560283401	-0.263877879467319
TAP2	6891	0.504227560283401	0.881145855595752
ARL9	132946	0.504227560283401	-0.674980342495425
EIF2S2	8894	0.504227560283401	0.680050509288399
SLC16A11	162515	0.504227560283401	0.331817759083825
OR2D3	120775	0.504227560283401	-0.317142368466176
		0.504264891765725	0.682179479539706
OR2M7	391196	0.504493763392503	-0.325776644383333
		0.504493763392503	-0.502320117120098
NLGN1	22871	0.504512275349906	-0.966770002547712
TBCA	6902	0.504681061305647	0.991404780564541
VPS36	51028	0.504681061305647	-0.493309294870588
		0.504681061305647	0.637698878436928
TRIM65	201292	0.504681061305647	-0.391673543140192
FEZF1	389549	0.504681061305647	0.300813416421568
GET4	51608	0.504787247543202	-0.384488412722387
TNFRSF10B	8795	0.504787247543202	0.952249366298692
KANK1	23189	0.504933104922634	-0.998026860748038
SMG6	23293	0.504968817532468	0.450789775103431
		0.504984319659162	0.420874980500491
GPR52	9293	0.504984319659162	-0.565779933793954
EFHC1	114327	0.505080505691716	-0.68895206024853
		0.505206382204791	-0.584090986113236
EPB41L4A-AS2	54508	0.505226447115359	0.444698750982514
MRPL36	64979	0.505261220876252	-0.601418433647713
		0.505261220876252	-0.680465239467811
		0.505363603909478	-0.631038712277615
		0.505513899678995	-0.793106217612583
		0.505513899678995	0.599303370118958
SLAIN1	122060	0.505513899678995	-1.34201086782713
		0.505680457581074	0.318402193567974
HAUS2	55142	0.505739562164604	0.690192294504575
		0.5057413352871	-0.170798939271406
LOC100128775	100128775	0.505753570391277	0.460237948582841
VIPAS39	63894	0.505753570391277	0.372923575541994
MYLK2	85366	0.505753570391277	0.397773199273693
RRAD	6236	0.50579690724464	0.381288959686276
		0.505817073063415	0.414334494615686
CARMIL2	146206	0.505854167094985	-0.644452762610292
		0.505877281867434	-0.355605565818138
SEC11C	90701	0.505877281867434	0.779848393778593
OR2J3///OR2J2	442186///26707	0.505877281867434	-0.41370403435866
SETDB1	9869	0.505879155232246	-0.311368347454413
NPM1	4869	0.50587979566743	-0.516088493146569
CNPY2	10330	0.505921809759981	0.447810013553921
KLHL8	57563	0.505996618316698	0.637115595514053
KIAA1211L	343990	0.506142751635641	0.400299949748693
TRIM49C///TRIM49B///TRIM49	642612///283116///57093	0.506230776597872	-0.698458245139215
NFYB	4801	0.506230776597872	-0.901235784454578
ALG1	56052	0.506329772087531	0.455720302920753
		0.506432740578577	-0.672038424050815
		0.506432740578577	0.783491241145263
		0.506432740578577	0.381552785511767
		0.506432740578577	-0.253059511203758
IGHV3-69-1///IGHV3OR16-7	28402///28309	0.506432740578577	0.931902816333169
ZNF816	125893	0.506432740578577	-0.58865067110866
CENPBD1	92806	0.506446371273344	-0.546269307244118
ADGRF3	165082	0.506525092621669	0.395060934071406
		0.506525092621669	0.933152997241341
NUP188	23511	0.506525092621669	0.413925522833986
LOX	4015	0.506525092621669	-0.868083811048693
HCG27	253018	0.506675595743352	-0.638715685287256
ARHGDIB	397	0.506675595743352	0.749762789179742
JADE2	23338	0.506685551625377	-0.412353574274834
HIST1H2BD	3017	0.506700036245909	-0.865409391433007
		0.506912917815315	-0.648265454707518
		0.506912917815315	0.358939902425981
SIKE1	80143	0.506912917815315	0.538100184527778
		0.506912917815315	0.591954036736275
CREB3L2	64764	0.506912917815315	0.635473030339051
TNFAIP8L1	126282	0.506978285792848	-0.55429595365817
APLP2	334	0.50699457275853	0.874229443661763
		0.50699457275853	-0.207505927725164
		0.50699457275853	0.682358748851471
		0.507024447912896	-0.454477980144771
RTP2	344892	0.507024447912896	-0.308043662599838
SNTA1	6640	0.507024447912896	-0.45810744517271
TAS2R50	259296	0.507024447912896	-0.775447948176797
		0.507173497089791	-0.313225667666175
		0.507357189392996	0.37655586490523
		0.507357189392996	0.529214544989378
AP1G1	164	0.507357189392996	0.342727353699182
		0.507357189392996	-0.402744823891013
FLJ42627	645644	0.507357189392996	-0.86749209843562
		0.50737148250147	0.521404237374837
YAE1D1	57002	0.507477952725186	-0.943437349527778
SMC4	10051	0.507629231216275	0.458989434764053
CCDC142	84865	0.507638100801082	-0.362055876187911
		0.507667669426167	-0.830893804627125
CELA2A	63036	0.507731103721823	0.439444625354901
C19orf57	79173	0.507731103721823	-0.429248857987581
		0.507731103721823	-0.453624972810463
COL1A1	1277	0.507731103721823	-0.255846174917483
FAM96B	51647	0.507744480128344	-0.52811086669886
		0.507744480128344	0.961955642594772
U2AF1	7307	0.507790707082671	-0.263442509406861
SLC28A2	9153	0.507790707082671	0.249202910754084
VTI1B	10490	0.507894515324847	0.571128180506373
		0.508073193486742	-0.636282498107517
		0.508073193486742	0.504296640600653
		0.508093673764687	0.685468813466341
AKAP14	158798	0.50811164062264	-0.192662242979085
OR7G2	390882	0.508164739743189	-0.231503475789705
LARP1B	55132	0.508245068438939	0.505734127272222
		0.508245068438939	-0.702281345811436
METTL22	79091	0.508245068438939	0.405611247159313
		0.508245068438939	0.30937159001634
ALKBH5	54890	0.508245068438939	0.337525721241831
		0.508340459960319	-0.161571233173366
ZDHHC12	84885	0.508402886130819	0.449675745794772
RPL18	6141	0.508435176168776	0.333106049601307
TMEM8B	51754	0.508485107578216	0.341736205180717
GZMA	3001	0.50850257629576	0.981602145239051
LINC00602	441177	0.508509661910953	-0.34697357771781
		0.508517426162293	-1.35242971365262
NOMO3///NOMO2///NOMO1	408050///283820///23420	0.508597374174962	0.320227757412745
		0.508597374174962	0.535393874936601
SLC22A10	387775	0.508597374174962	0.371810108692974
FBXO22	26263	0.508597374174962	-0.541736363593136
PBK	55872	0.508597374174962	1.23095102268758
KIAA0141	9812	0.508776919203013	-0.367204988883168
		0.508776919203013	-0.532051466487582
KLHL32	114792	0.508776919203013	-0.363153562694445
		0.508776919203013	0.220139122719773
		0.508776919203013	-1.03967732950653
B2M	567	0.508776919203013	-0.478661824800653
COL12A1	1303	0.508890116302142	0.183665733719282
CENPC	1060	0.508890116302142	-0.456434900121896
		0.509069130286391	1.11076380888562
		0.509069130286391	-1.16397689752075
PTGS2	5743	0.509298952817113	-0.822057895126634
PDE12	201626	0.509298952817113	0.482843348944609
GATSL2///GATS	729438///352954	0.509367742038862	-0.626223157961276
KCTD2	23510	0.509367742038862	-0.29537183771389
		0.509377638026094	0.655438152379577
PLCXD1	55344	0.509416820514644	-0.634700254001962
		0.509597697832456	0.723453662888562
SLC25A28	81894	0.509688801408685	-0.396863870964216
SNORD79	26770	0.509711646737137	0.732387109007683
TIGD2	166815	0.509795159521561	-0.633311394065524
		0.509795159521561	-0.317302766271895
TMSB4Y	9087	0.509795159521561	-0.557434425364871
		0.509795159521561	-0.433640547629247
INTS9	55756	0.509795159521561	0.411167188448201
TXNDC9	10190	0.509795159521561	0.597991534648367
PLEK	5341	0.509795159521561	1.58414530804052
OPRK1	4986	0.509795159521561	0.332691958702941
		0.509795159521561	0.614052597819772
SPON1	10418	0.509795159521561	-1.05960977911127
		0.509795159521561	-1.06418292376177
		0.509795159521561	-0.49454048491307
TMEM208	29100	0.50980371778357	-0.387216198993627
PIK3C2A	5286	0.509853858706888	0.640137149793627
		0.509853858706888	-0.317211090354411
		0.509853858706888	0.631542207690197
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	644019///445571///220869///150472///55871///644019///445571///220869///55871	0.509853858706888	-0.472058246643302
		0.509879039808995	-0.681289532642975
RBM8A	9939	0.509879039808995	-0.547043149363066
POR	5447	0.509920855537251	0.478346502190686
C14orf2///C14orf2	9556///9556	0.509920855537251	-0.439741401756047
CCDC140	151278	0.509920855537251	0.330169612268299
TUBGCP6	85378	0.509920855537251	-0.391568447637746
CD248	57124	0.509920855537251	0.683015580420425
		0.509920855537251	-0.310053714036928
UBXN2B	137886	0.509920855537251	0.632505771974675
GALR1	2587	0.509920855537251	0.349916406993138
MYBPC1	4604	0.510051238960808	0.231704700274511
SNORA5A	654319	0.510247776456935	-0.755563874942321
		0.510723584388261	-0.427356401452123
ZNF609	23060	0.510738444535619	0.434041377214866
SMIM4	440957	0.510871231001465	0.600840780111436
CHID1	66005	0.510992513957023	0.346766303442974
OPRD1	4985	0.511034361222866	0.472222377525329
DHDDS	79947	0.511034361222866	-0.30964791111013
HACD3	51495	0.511034361222866	0.471950338597711
GAFA3	100128236	0.511146556656395	0.481658785425326
		0.511146556656395	-0.421432066186437
SLC5A2	6524	0.511316038410393	0.298529587839705
URAD	646625	0.511324031944741	0.426858744158007
		0.511400349650327	0.746934452775655
KBTBD12	166348	0.511400349650327	0.370274643903269
SYT12	91683	0.511527802370263	0.320703237000654
		0.511556216506357	-0.492668466287583
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	729689///441328///441317///389633///55138	0.511556216506357	0.438496943904577
OR6F1	343169	0.511556216506357	0.300757812012254
USP33	23032	0.511568839391142	-0.543101515570262
MIS18BP1	55320	0.511568839391142	0.78837631815817
SCYL1	57410	0.511624778206744	0.419510306831373
UNC50	25972	0.511624778206744	-0.490295151849672
		0.511624778206744	0.408684095716176
CCDC14	64770	0.511624778206744	-0.569936808699508
TSEN2	80746	0.511624778206744	-0.502301869466013
GPR4	2828	0.511624778206744	-0.370638865948692
		0.511624778206744	1.34088229788366
RPRD2	23248	0.511660067458678	0.617693739936438
		0.511685882352268	1.2027495602049
C14orf80	283643	0.511685882352268	0.296204506570424
MRGPRX3	117195	0.511685882352268	-0.398329498416177
		0.511685882352268	0.459359454645425
		0.511685882352268	-0.360822201794446
